t	x	y
0.95	-0.621307	-1.3514
0.951	-0.625667	-1.35668
0.952	-0.630019	-1.36196
0.953	-0.634361	-1.36725
0.954	-0.638693	-1.37254
0.955	-0.643014	-1.37784
0.956	-0.647325	-1.38315
0.957	-0.651625	-1.38846
0.958	-0.655912	-1.39377
0.959	-0.660188	-1.39909
0.96	-0.664451	-1.40441
0.961	-0.668701	-1.40973
0.962	-0.672938	-1.41506
0.963	-0.677161	-1.42039
0.964	-0.681369	-1.42572
0.965	-0.685562	-1.43106
0.966	-0.68974	-1.4364
0.967	-0.693902	-1.44174
0.968	-0.698048	-1.44708
0.969	-0.702177	-1.45242
0.97	-0.706288	-1.45776
0.971	-0.710382	-1.4631
0.972	-0.714456	-1.46845
0.973	-0.718512	-1.47379
0.974	-0.722548	-1.47913
0.975	-0.726563	-1.48447
0.976	-0.730558	-1.4898
0.977	-0.734531	-1.49514
0.978	-0.738481	-1.50047
0.979	-0.742409	-1.50579
0.98	-0.746313	-1.51112
0.981	-0.750193	-1.51643
0.982	-0.754048	-1.52175
0.983	-0.757878	-1.52705
0.984	-0.76168	-1.53235
0.985	-0.765456	-1.53764
0.986	-0.769204	-1.54293
0.987	-0.772923	-1.5482
0.988	-0.776612	-1.55347
0.989	-0.78027	-1.55872
0.99	-0.783898	-1.56397
0.991	-0.787493	-1.5692
0.992	-0.791055	-1.57442
0.993	-0.794583	-1.57962
0.994	-0.798076	-1.58481
0.995	-0.801532	-1.58998
0.996	-0.804952	-1.59514
0.997	-0.808333	-1.60027
0.998	-0.811676	-1.60539
0.999	-0.814977	-1.61048
1	-0.818238	-1.61556
1.001	-0.821455	-1.62061
1.002	-0.824629	-1.62563
1.003	-0.827758	-1.63063
1.004	-0.83084	-1.6356
1.005	-0.833875	-1.64055
1.006	-0.836861	-1.64545
1.007	-0.839796	-1.65033
1.008	-0.842679	-1.65517
1.009	-0.845509	-1.65998
1.01	-0.848285	-1.66474
1.011	-0.851004	-1.66947
1.012	-0.853665	-1.67415
1.013	-0.856267	-1.67879
1.014	-0.858808	-1.68338
1.015	-0.861286	-1.68791
1.016	-0.8637	-1.6924
1.017	-0.866047	-1.69683
1.018	-0.868327	-1.7012
1.019	-0.870537	-1.70551
1.02	-0.872676	-1.70975
1.021	-0.874742	-1.71393
1.022	-0.876732	-1.71803
1.023	-0.878646	-1.72206
1.024	-0.880481	-1.72601
1.025	-0.882235	-1.72989
1.026	-0.883907	-1.73367
1.027	-0.885495	-1.73737
1.028	-0.886997	-1.74097
1.029	-0.888411	-1.74448
1.03	-0.889736	-1.74788
1.031	-0.890969	-1.75118
1.032	-0.89211	-1.75437
1.033	-0.893156	-1.75744
1.034	-0.894107	-1.7604
1.035	-0.894962	-1.76323
1.036	-0.895718	-1.76594
1.037	-0.896374	-1.76851
1.038	-0.896931	-1.77095
1.039	-0.897387	-1.77324
1.04	-0.897742	-1.7754
1.041	-0.897995	-1.7774
1.042	-0.898146	-1.77925
1.043	-0.898195	-1.78094
1.044	-0.898143	-1.78248
1.045	-0.897989	-1.78385
1.046	-0.897735	-1.78506
1.047	-0.897382	-1.7861
1.048	-0.89693	-1.78696
1.049	-0.896381	-1.78766
1.05	-0.895737	-1.78818
1.051	-0.894999	-1.78853
1.052	-0.894169	-1.7887
1.053	-0.89325	-1.78869
1.054	-0.892244	-1.78851
1.055	-0.891153	-1.78815
1.056	-0.889981	-1.78762
1.057	-0.888729	-1.78691
1.058	-0.887401	-1.78603
1.059	-0.885999	-1.78497
1.06	-0.884527	-1.78375
1.061	-0.882987	-1.78236
1.062	-0.881383	-1.78081
1.063	-0.879718	-1.7791
1.064	-0.877994	-1.77723
1.065	-0.876214	-1.7752
1.066	-0.874382	-1.77303
1.067	-0.8725	-1.7707
1.068	-0.870571	-1.76824
1.069	-0.868598	-1.76563
1.07	-0.866584	-1.76288
1.071	-0.86453	-1.76001
1.072	-0.86244	-1.757
1.073	-0.860315	-1.75387
1.074	-0.858159	-1.75062
1.075	-0.855973	-1.74726
1.076	-0.853759	-1.74378
1.077	-0.851519	-1.74019
1.078	-0.849255	-1.73649
1.079	-0.846969	-1.73269
1.08	-0.844663	-1.7288
1.081	-0.842338	-1.7248
1.082	-0.839995	-1.72072
1.083	-0.837637	-1.71655
1.084	-0.835263	-1.71229
1.085	-0.832877	-1.70795
1.086	-0.830478	-1.70353
1.087	-0.828068	-1.69904
1.088	-0.825648	-1.69447
1.089	-0.823219	-1.68983
1.09	-0.820781	-1.68513
1.091	-0.818336	-1.68035
1.092	-0.815885	-1.67552
1.093	-0.813428	-1.67062
1.094	-0.810966	-1.66567
1.095	-0.8085	-1.66066
1.096	-0.80603	-1.6556
1.097	-0.803556	-1.65048
1.098	-0.80108	-1.64532
1.099	-0.798602	-1.6401
1.1	-0.796122	-1.63484
1.101	-0.79364	-1.62954
1.102	-0.791158	-1.62419
1.103	-0.788675	-1.61881
1.104	-0.786193	-1.61338
1.105	-0.78371	-1.60792
1.106	-0.781228	-1.60242
1.107	-0.778746	-1.59688
1.108	-0.776266	-1.59131
1.109	-0.773786	-1.58571
1.11	-0.771309	-1.58008
1.111	-0.768833	-1.57442
1.112	-0.766358	-1.56874
1.113	-0.763886	-1.56302
1.114	-0.761416	-1.55728
1.115	-0.758949	-1.55151
1.116	-0.756483	-1.54572
1.117	-0.754021	-1.53991
1.118	-0.751561	-1.53407
1.119	-0.749104	-1.52822
1.12	-0.74665	-1.52234
1.121	-0.744199	-1.51645
1.122	-0.74175	-1.51054
1.123	-0.739305	-1.50461
1.124	-0.736864	-1.49866
1.125	-0.734425	-1.4927
1.126	-0.73199	-1.48672
1.127	-0.729558	-1.48073
1.128	-0.727129	-1.47472
1.129	-0.724704	-1.4687
1.13	-0.722282	-1.46267
1.131	-0.719864	-1.45663
1.132	-0.717449	-1.45057
1.133	-0.715038	-1.44451
1.134	-0.71263	-1.43844
1.135	-0.710225	-1.43235
1.136	-0.707824	-1.42626
1.137	-0.705426	-1.42016
1.138	-0.703032	-1.41405
1.139	-0.700641	-1.40794
1.14	-0.698254	-1.40181
1.141	-0.69587	-1.39569
1.142	-0.69349	-1.38955
1.143	-0.691112	-1.38341
1.144	-0.688739	-1.37727
1.145	-0.686368	-1.37112
1.146	-0.684001	-1.36497
1.147	-0.681637	-1.35881
1.148	-0.679276	-1.35265
1.149	-0.676919	-1.34649
1.15	-0.674565	-1.34032
1.151	-0.672213	-1.33415
1.152	-0.669865	-1.32798
1.153	-0.66752	-1.32181
1.154	-0.665178	-1.31564
1.155	-0.662839	-1.30947
1.156	-0.660503	-1.3033
1.157	-0.65817	-1.29712
1.158	-0.65584	-1.29095
1.159	-0.653512	-1.28478
1.16	-0.651187	-1.2786
1.161	-0.648865	-1.27243
1.162	-0.646546	-1.26626
1.163	-0.644229	-1.26009
1.164	-0.641915	-1.25393
1.165	-0.639604	-1.24776
1.166	-0.637295	-1.2416
1.167	-0.634988	-1.23544
1.168	-0.632684	-1.22928
1.169	-0.630382	-1.22313
1.17	-0.628083	-1.21698
1.171	-0.625785	-1.21083
1.172	-0.62349	-1.20469
1.173	-0.621197	-1.19855
1.174	-0.618907	-1.19241
1.175	-0.616618	-1.18628
1.176	-0.614331	-1.18015
1.177	-0.612046	-1.17403
1.178	-0.609764	-1.16791
1.179	-0.607483	-1.1618
1.18	-0.605203	-1.15569
1.181	-0.602926	-1.14959
1.182	-0.60065	-1.14349
1.183	-0.598376	-1.1374
1.184	-0.596103	-1.13132
1.185	-0.593832	-1.12524
1.186	-0.591563	-1.11917
1.187	-0.589295	-1.1131
1.188	-0.587028	-1.10704
1.189	-0.584762	-1.10099
1.19	-0.582498	-1.09495
1.191	-0.580235	-1.08891
1.192	-0.577974	-1.08288
1.193	-0.575713	-1.07685
1.194	-0.573454	-1.07083
1.195	-0.571195	-1.06482
1.196	-0.568938	-1.05882
1.197	-0.566681	-1.05283
1.198	-0.564425	-1.04684
1.199	-0.56217	-1.04087
1.2	-0.559916	-1.0349
1.201	-0.557662	-1.02894
1.202	-0.555409	-1.02298
1.203	-0.553157	-1.01704
1.204	-0.550905	-1.0111
1.205	-0.548654	-1.00518
1.206	-0.546403	-0.99926
1.207	-0.544153	-0.993351
1.208	-0.541903	-0.987452
1.209	-0.539653	-0.981562
1.21	-0.537404	-0.975681
1.211	-0.535154	-0.96981
1.212	-0.532905	-0.963948
1.213	-0.530656	-0.958096
1.214	-0.528407	-0.952253
1.215	-0.526158	-0.946421
1.216	-0.523908	-0.940598
1.217	-0.521659	-0.934785
1.218	-0.51941	-0.928983
1.219	-0.51716	-0.923191
1.22	-0.51491	-0.917409
1.221	-0.51266	-0.911637
1.222	-0.510409	-0.905876
1.223	-0.508158	-0.900126
1.224	-0.505906	-0.894386
1.225	-0.503654	-0.888656
1.226	-0.501401	-0.882938
1.227	-0.499148	-0.877231
1.228	-0.496894	-0.871534
1.229	-0.49464	-0.865849
1.23	-0.492384	-0.860174
1.231	-0.490128	-0.854511
1.232	-0.487871	-0.848859
1.233	-0.485613	-0.843218
1.234	-0.483354	-0.837589
1.235	-0.481094	-0.831971
1.236	-0.478833	-0.826365
1.237	-0.476571	-0.820771
1.238	-0.474308	-0.815188
1.239	-0.472044	-0.809616
1.24	-0.469778	-0.804057
1.241	-0.467511	-0.798509
1.242	-0.465243	-0.792974
1.243	-0.462973	-0.78745
1.244	-0.460702	-0.781938
1.245	-0.45843	-0.776439
1.246	-0.456156	-0.770952
1.247	-0.45388	-0.765476
1.248	-0.451603	-0.760013
1.249	-0.449324	-0.754563
1.25	-0.447044	-0.749125
1.251	-0.444762	-0.743699
1.252	-0.442478	-0.738285
1.253	-0.440192	-0.732885
1.254	-0.437905	-0.727497
1.255	-0.435615	-0.722121
1.256	-0.433324	-0.716758
1.257	-0.431031	-0.711408
1.258	-0.428735	-0.70607
1.259	-0.426438	-0.700746
1.26	-0.424139	-0.695434
1.261	-0.421837	-0.690135
1.262	-0.419533	-0.684849
1.263	-0.417227	-0.679576
1.264	-0.414919	-0.674317
1.265	-0.412608	-0.66907
1.266	-0.410296	-0.663836
1.267	-0.40798	-0.658616
1.268	-0.405663	-0.653408
1.269	-0.403343	-0.648214
1.27	-0.40102	-0.643033
1.271	-0.398695	-0.637865
1.272	-0.396368	-0.632711
1.273	-0.394037	-0.62757
1.274	-0.391705	-0.622443
1.275	-0.389369	-0.617329
1.276	-0.387031	-0.612228
1.277	-0.38469	-0.607141
1.278	-0.382347	-0.602067
1.279	-0.38	-0.597007
1.28	-0.377651	-0.59196
1.281	-0.375299	-0.586927
1.282	-0.372944	-0.581908
1.283	-0.370587	-0.576902
1.284	-0.368226	-0.57191
1.285	-0.365862	-0.566932
1.286	-0.363495	-0.561967
1.287	-0.361126	-0.557017
1.288	-0.358753	-0.552079
1.289	-0.356377	-0.547156
1.29	-0.353998	-0.542247
1.291	-0.351616	-0.537351
1.292	-0.349231	-0.532469
1.293	-0.346843	-0.527601
1.294	-0.344451	-0.522747
1.295	-0.342056	-0.517907
1.296	-0.339658	-0.51308
1.297	-0.337257	-0.508268
1.298	-0.334852	-0.503469
1.299	-0.332444	-0.498685
1.3	-0.330033	-0.493914
1.301	-0.327618	-0.489157
1.302	-0.3252	-0.484415
1.303	-0.322779	-0.479686
1.304	-0.320354	-0.474971
1.305	-0.317926	-0.47027
1.306	-0.315494	-0.465584
1.307	-0.313059	-0.460911
1.308	-0.31062	-0.456252
1.309	-0.308178	-0.451608
1.31	-0.305732	-0.446977
1.311	-0.303283	-0.44236
1.312	-0.300831	-0.437758
1.313	-0.298374	-0.433169
1.314	-0.295914	-0.428594
1.315	-0.293451	-0.424034
1.316	-0.290984	-0.419487
1.317	-0.288513	-0.414955
1.318	-0.286039	-0.410436
1.319	-0.283561	-0.405932
1.32	-0.28108	-0.401441
1.321	-0.278595	-0.396965
1.322	-0.276106	-0.392503
1.323	-0.273614	-0.388054
1.324	-0.271118	-0.38362
1.325	-0.268618	-0.379199
1.326	-0.266115	-0.374793
1.327	-0.263608	-0.3704
1.328	-0.261098	-0.366021
1.329	-0.258584	-0.361657
1.33	-0.256066	-0.357306
1.331	-0.253544	-0.352969
1.332	-0.251019	-0.348646
1.333	-0.24849	-0.344337
1.334	-0.245958	-0.340042
1.335	-0.243422	-0.33576
1.336	-0.240882	-0.331493
1.337	-0.238339	-0.327239
1.338	-0.235792	-0.322999
1.339	-0.233241	-0.318773
1.34	-0.230687	-0.314561
1.341	-0.228129	-0.310362
1.342	-0.225568	-0.306177
1.343	-0.223003	-0.302006
1.344	-0.220435	-0.297848
1.345	-0.217863	-0.293704
1.346	-0.215287	-0.289574
1.347	-0.212708	-0.285457
1.348	-0.210125	-0.281354
1.349	-0.207539	-0.277264
1.35	-0.20495	-0.273188
1.351	-0.202356	-0.269126
1.352	-0.19976	-0.265077
1.353	-0.19716	-0.261041
1.354	-0.194557	-0.257019
1.355	-0.19195	-0.25301
1.356	-0.18934	-0.249014
1.357	-0.186726	-0.245032
1.358	-0.184109	-0.241063
1.359	-0.181489	-0.237107
1.36	-0.178866	-0.233165
1.361	-0.176239	-0.229235
1.362	-0.173609	-0.225319
1.363	-0.170976	-0.221416
1.364	-0.16834	-0.217526
1.365	-0.1657	-0.213649
1.366	-0.163058	-0.209785
1.367	-0.160412	-0.205934
1.368	-0.157763	-0.202096
1.369	-0.155111	-0.198271
1.37	-0.152456	-0.194459
1.371	-0.149798	-0.190659
1.372	-0.147138	-0.186873
1.373	-0.144474	-0.183099
1.374	-0.141807	-0.179337
1.375	-0.139138	-0.175589
1.376	-0.136465	-0.171853
1.377	-0.13379	-0.168129
1.378	-0.131112	-0.164419
1.379	-0.128432	-0.16072
1.38	-0.125749	-0.157034
1.381	-0.123063	-0.153361
1.382	-0.120374	-0.1497
1.383	-0.117683	-0.146051
1.384	-0.114989	-0.142414
1.385	-0.112293	-0.13879
1.386	-0.109595	-0.135178
1.387	-0.106894	-0.131578
1.388	-0.10419	-0.12799
1.389	-0.101485	-0.124414
1.39	-0.0987767	-0.12085
1.391	-0.0960665	-0.117298
1.392	-0.093354	-0.113758
1.393	-0.0906394	-0.11023
1.394	-0.0879227	-0.106714
1.395	-0.0852039	-0.103209
1.396	-0.082483	-0.0997167
1.397	-0.0797602	-0.0962357
1.398	-0.0770354	-0.0927663
1.399	-0.0743087	-0.0893085
1.4	-0.0715802	-0.0858622
1.401	-0.0688498	-0.0824274
1.402	-0.0661177	-0.0790041
1.403	-0.0633838	-0.0755922
1.404	-0.0606483	-0.0721916
1.405	-0.0579112	-0.0688024
1.406	-0.0551724	-0.0654244
1.407	-0.0524322	-0.0620577
1.408	-0.0496904	-0.0587021
1.409	-0.0469472	-0.0553577
1.41	-0.0442027	-0.0520243
1.411	-0.0414567	-0.048702
1.412	-0.0387095	-0.0453906
1.413	-0.035961	-0.0420902
1.414	-0.0332114	-0.0388007
1.415	-0.0304606	-0.035522
1.416	-0.0277086	-0.0322541
1.417	-0.0249557	-0.028997
1.418	-0.0222017	-0.0257506
1.419	-0.0194467	-0.0225149
1.42	-0.0166909	-0.0192898
1.421	-0.0139342	-0.0160752
1.422	-0.0111767	-0.0128712
1.423	-0.0084184	-0.00967767
1.424	-0.00565941	-0.00649457
1.425	-0.00289976	-0.00332187
1.426	-0.000139488	-0.000159515
1.427	0.00262135	0.00299253
1.428	0.0053827	0.00613432
1.429	0.00814453	0.00926589
1.43	0.0109068	0.0123873
1.431	0.0136694	0.0154985
1.432	0.0164323	0.0185997
1.433	0.0191955	0.0216908
1.434	0.021959	0.0247719
1.435	0.0247226	0.0278431
1.436	0.0274864	0.0309043
1.437	0.0302502	0.0339557
1.438	0.0330141	0.0369972
1.439	0.035778	0.0400289
1.44	0.0385418	0.0430508
1.441	0.0413055	0.046063
1.442	0.044069	0.0490656
1.443	0.0468324	0.0520585
1.444	0.0495955	0.0550418
1.445	0.0523584	0.0580155
1.446	0.0551209	0.0609797
1.447	0.057883	0.0639344
1.448	0.0606447	0.0668796
1.449	0.0634059	0.0698154
1.45	0.0661666	0.0727418
1.451	0.0689267	0.0756589
1.452	0.0716863	0.0785667
1.453	0.0744452	0.0814652
1.454	0.0772034	0.0843544
1.455	0.0799608	0.0872344
1.456	0.0827175	0.0901053
1.457	0.0854734	0.092967
1.458	0.0882284	0.0958196
1.459	0.0909825	0.0986631
1.46	0.0937357	0.101498
1.461	0.0964879	0.104323
1.462	0.0992391	0.107139
1.463	0.101989	0.109947
1.464	0.104738	0.112745
1.465	0.107486	0.115535
1.466	0.110233	0.118316
1.467	0.112978	0.121088
1.468	0.115722	0.123851
1.469	0.118465	0.126605
1.47	0.121207	0.129351
1.471	0.123947	0.132088
1.472	0.126686	0.134816
1.473	0.129423	0.137535
1.474	0.132159	0.140246
1.475	0.134893	0.142948
1.476	0.137626	0.145642
1.477	0.140357	0.148326
1.478	0.143087	0.151003
1.479	0.145815	0.153671
1.48	0.148541	0.15633
1.481	0.151266	0.158981
1.482	0.153989	0.161623
1.483	0.15671	0.164257
1.484	0.159429	0.166882
1.485	0.162146	0.169499
1.486	0.164862	0.172108
1.487	0.167575	0.174708
1.488	0.170287	0.1773
1.489	0.172997	0.179883
1.49	0.175705	0.182459
1.491	0.17841	0.185025
1.492	0.181114	0.187584
1.493	0.183816	0.190134
1.494	0.186515	0.192676
1.495	0.189213	0.19521
1.496	0.191908	0.197735
1.497	0.194601	0.200253
1.498	0.197292	0.202762
1.499	0.199981	0.205263
1.5	0.202667	0.207756
1.501	0.205351	0.21024
1.502	0.208033	0.212716
1.503	0.210713	0.215185
1.504	0.21339	0.217645
1.505	0.216065	0.220097
1.506	0.218737	0.222541
1.507	0.221407	0.224977
1.508	0.224075	0.227404
1.509	0.22674	0.229824
1.51	0.229403	0.232236
1.511	0.232063	0.234639
1.512	0.234721	0.237035
1.513	0.237376	0.239422
1.514	0.240029	0.241801
1.515	0.242679	0.244173
1.516	0.245327	0.246536
1.517	0.247972	0.248891
1.518	0.250615	0.251239
1.519	0.253254	0.253578
1.52	0.255892	0.255909
1.521	0.258526	0.258233
1.522	0.261158	0.260548
1.523	0.263787	0.262856
1.524	0.266414	0.265155
1.525	0.269038	0.267446
1.526	0.271659	0.26973
1.527	0.274277	0.272005
1.528	0.276893	0.274273
1.529	0.279506	0.276533
1.53	0.282116	0.278784
1.531	0.284724	0.281028
1.532	0.287328	0.283264
1.533	0.28993	0.285491
1.534	0.292529	0.287711
1.535	0.295126	0.289923
1.536	0.297719	0.292127
1.537	0.30031	0.294323
1.538	0.302897	0.296511
1.539	0.305482	0.298692
1.54	0.308064	0.300864
1.541	0.310644	0.303028
1.542	0.31322	0.305185
1.543	0.315794	0.307333
1.544	0.318364	0.309473
1.545	0.320932	0.311606
1.546	0.323497	0.313731
1.547	0.326059	0.315847
1.548	0.328618	0.317956
1.549	0.331174	0.320057
1.55	0.333727	0.32215
1.551	0.336277	0.324235
1.552	0.338825	0.326312
1.553	0.341369	0.328381
1.554	0.34391	0.330442
1.555	0.346449	0.332495
1.556	0.348985	0.33454
1.557	0.351517	0.336577
1.558	0.354047	0.338606
1.559	0.356574	0.340628
1.56	0.359098	0.342641
1.561	0.361619	0.344646
1.562	0.364137	0.346644
1.563	0.366652	0.348633
1.564	0.369164	0.350615
1.565	0.371673	0.352588
1.566	0.374179	0.354553
1.567	0.376682	0.356511
1.568	0.379183	0.35846
1.569	0.38168	0.360402
1.57	0.384174	0.362335
1.571	0.386666	0.364261
1.572	0.389154	0.366178
1.573	0.39164	0.368087
1.574	0.394122	0.369989
1.575	0.396602	0.371882
1.576	0.399079	0.373767
1.577	0.401552	0.375645
1.578	0.404023	0.377514
1.579	0.406491	0.379375
1.58	0.408956	0.381228
1.581	0.411418	0.383073
1.582	0.413877	0.38491
1.583	0.416333	0.386739
1.584	0.418786	0.38856
1.585	0.421237	0.390372
1.586	0.423684	0.392177
1.587	0.426128	0.393974
1.588	0.42857	0.395762
1.589	0.431008	0.397542
1.59	0.433444	0.399315
1.591	0.435877	0.401079
1.592	0.438307	0.402835
1.593	0.440734	0.404583
1.594	0.443158	0.406322
1.595	0.445579	0.408054
1.596	0.447998	0.409777
1.597	0.450413	0.411492
1.598	0.452826	0.413199
1.599	0.455236	0.414898
1.6	0.457643	0.416589
1.601	0.460047	0.418272
1.602	0.462448	0.419946
1.603	0.464846	0.421612
1.604	0.467242	0.42327
1.605	0.469635	0.42492
1.606	0.472025	0.426561
1.607	0.474412	0.428194
1.608	0.476796	0.429819
1.609	0.479177	0.431436
1.61	0.481556	0.433045
1.611	0.483932	0.434645
1.612	0.486305	0.436237
1.613	0.488675	0.437821
1.614	0.491043	0.439396
1.615	0.493408	0.440963
1.616	0.49577	0.442522
1.617	0.498129	0.444073
1.618	0.500486	0.445615
1.619	0.50284	0.447149
1.62	0.505191	0.448675
1.621	0.507539	0.450192
1.622	0.509885	0.451701
1.623	0.512228	0.453202
1.624	0.514568	0.454694
1.625	0.516906	0.456178
1.626	0.519241	0.457654
1.627	0.521573	0.459121
1.628	0.523902	0.46058
1.629	0.526229	0.462031
1.63	0.528554	0.463473
1.631	0.530875	0.464906
1.632	0.533194	0.466332
1.633	0.535511	0.467749
1.634	0.537824	0.469157
1.635	0.540136	0.470557
1.636	0.542444	0.471949
1.637	0.54475	0.473332
1.638	0.547054	0.474707
1.639	0.549354	0.476073
1.64	0.551653	0.477431
1.641	0.553948	0.47878
1.642	0.556241	0.480121
1.643	0.558532	0.481453
1.644	0.56082	0.482777
1.645	0.563106	0.484093
1.646	0.565389	0.4854
1.647	0.567669	0.486698
1.648	0.569947	0.487988
1.649	0.572223	0.489269
1.65	0.574496	0.490542
1.651	0.576767	0.491806
1.652	0.579035	0.493062
1.653	0.581301	0.494309
1.654	0.583564	0.495548
1.655	0.585825	0.496778
1.656	0.588083	0.498
1.657	0.590339	0.499213
1.658	0.592593	0.500417
1.659	0.594844	0.501613
1.66	0.597093	0.5028
1.661	0.599339	0.503979
1.662	0.601583	0.505148
1.663	0.603825	0.50631
1.664	0.606065	0.507463
1.665	0.608302	0.508607
1.666	0.610536	0.509742
1.667	0.612769	0.510869
1.668	0.614999	0.511987
1.669	0.617227	0.513097
1.67	0.619452	0.514197
1.671	0.621675	0.51529
1.672	0.623896	0.516373
1.673	0.626115	0.517448
1.674	0.628331	0.518514
1.675	0.630546	0.519572
1.676	0.632757	0.52062
1.677	0.634967	0.52166
1.678	0.637175	0.522692
1.679	0.63938	0.523714
1.68	0.641583	0.524728
1.681	0.643784	0.525733
1.682	0.645983	0.52673
1.683	0.648179	0.527717
1.684	0.650374	0.528696
1.685	0.652566	0.529667
1.686	0.654756	0.530628
1.687	0.656944	0.531581
1.688	0.65913	0.532525
1.689	0.661313	0.53346
1.69	0.663495	0.534386
1.691	0.665674	0.535303
1.692	0.667852	0.536212
1.693	0.670027	0.537112
1.694	0.6722	0.538003
1.695	0.674372	0.538886
1.696	0.676541	0.539759
1.697	0.678708	0.540624
1.698	0.680873	0.54148
1.699	0.683036	0.542327
1.7	0.685197	0.543165
1.701	0.687356	0.543994
1.702	0.689513	0.544814
1.703	0.691668	0.545626
1.704	0.693821	0.546429
1.705	0.695972	0.547223
1.706	0.698122	0.548008
1.707	0.700269	0.548784
1.708	0.702414	0.549551
1.709	0.704557	0.550309
1.71	0.706699	0.551059
1.711	0.708838	0.551799
1.712	0.710976	0.552531
1.713	0.713111	0.553254
1.714	0.715245	0.553968
1.715	0.717377	0.554673
1.716	0.719507	0.555369
1.717	0.721635	0.556056
1.718	0.723762	0.556734
1.719	0.725886	0.557403
1.72	0.728009	0.558063
1.721	0.73013	0.558714
1.722	0.732249	0.559357
1.723	0.734366	0.55999
1.724	0.736481	0.560614
1.725	0.738595	0.56123
1.726	0.740707	0.561836
1.727	0.742817	0.562434
1.728	0.744925	0.563022
1.729	0.747032	0.563602
1.73	0.749136	0.564172
1.731	0.75124	0.564734
1.732	0.753341	0.565286
1.733	0.75544	0.56583
1.734	0.757538	0.566364
1.735	0.759634	0.56689
1.736	0.761729	0.567406
1.737	0.763822	0.567914
1.738	0.765913	0.568412
1.739	0.768002	0.568902
1.74	0.77009	0.569382
1.741	0.772176	0.569853
1.742	0.774261	0.570316
1.743	0.776344	0.570769
1.744	0.778425	0.571213
1.745	0.780504	0.571648
1.746	0.782582	0.572074
1.747	0.784659	0.572491
1.748	0.786733	0.572899
1.749	0.788807	0.573298
1.75	0.790878	0.573688
1.751	0.792948	0.574068
1.752	0.795017	0.57444
1.753	0.797083	0.574802
1.754	0.799149	0.575156
1.755	0.801213	0.5755
1.756	0.803275	0.575835
1.757	0.805336	0.576161
1.758	0.807395	0.576478
1.759	0.809452	0.576786
1.76	0.811509	0.577085
1.761	0.813563	0.577374
1.762	0.815616	0.577655
1.763	0.817668	0.577926
1.764	0.819718	0.578189
1.765	0.821767	0.578442
1.766	0.823814	0.578686
1.767	0.82586	0.578921
1.768	0.827905	0.579146
1.769	0.829948	0.579363
1.77	0.831989	0.57957
1.771	0.834029	0.579768
1.772	0.836068	0.579957
1.773	0.838105	0.580137
1.774	0.840141	0.580308
1.775	0.842176	0.58047
1.776	0.844209	0.580622
1.777	0.846241	0.580765
1.778	0.848271	0.580899
1.779	0.8503	0.581024
1.78	0.852328	0.58114
1.781	0.854354	0.581246
1.782	0.856379	0.581344
1.783	0.858402	0.581432
1.784	0.860425	0.581511
1.785	0.862446	0.58158
1.786	0.864465	0.581641
1.787	0.866483	0.581692
1.788	0.8685	0.581734
1.789	0.870516	0.581767
1.79	0.872531	0.581791
1.791	0.874544	0.581805
1.792	0.876555	0.58181
1.793	0.878566	0.581806
1.794	0.880575	0.581793
1.795	0.882583	0.581771
1.796	0.88459	0.581739
1.797	0.886596	0.581698
1.798	0.8886	0.581648
1.799	0.890603	0.581588
1.8	0.892605	0.58152
1.801	0.894606	0.581442
1.802	0.896605	0.581355
1.803	0.898603	0.581258
1.804	0.9006	0.581153
1.805	0.902596	0.581038
1.806	0.904591	0.580913
1.807	0.906584	0.58078
1.808	0.908576	0.580637
1.809	0.910567	0.580485
1.81	0.912557	0.580324
1.811	0.914546	0.580153
1.812	0.916533	0.579974
1.813	0.91852	0.579785
1.814	0.920505	0.579586
1.815	0.922489	0.579379
1.816	0.924472	0.579162
1.817	0.926454	0.578935
1.818	0.928435	0.5787
1.819	0.930415	0.578455
1.82	0.932393	0.578201
1.821	0.934371	0.577938
1.822	0.936347	0.577665
1.823	0.938322	0.577383
1.824	0.940296	0.577092
1.825	0.942269	0.576791
1.826	0.944241	0.576481
1.827	0.946212	0.576162
1.828	0.948182	0.575833
1.829	0.950151	0.575495
1.83	0.952119	0.575148
1.831	0.954085	0.574792
1.832	0.956051	0.574426
1.833	0.958016	0.574051
1.834	0.959979	0.573666
1.835	0.961942	0.573273
1.836	0.963903	0.57287
1.837	0.965864	0.572457
1.838	0.967823	0.572035
1.839	0.969782	0.571604
1.84	0.971739	0.571164
1.841	0.973696	0.570714
